sample	EV1	EV2	cluster	species	chr	mds
ANN1107	-0.023075474881462523	-0.04718052570495052	0	annuus	Ha412HOChr01	neg1
ANN1108	-0.021854590155851394	-0.0439077175303857	0	annuus	Ha412HOChr01	neg1
ANN1109	-0.022258271897264717	-0.04664948647627372	0	annuus	Ha412HOChr01	neg1
ANN1110	-0.021823673920191775	-0.056179132561157995	0	annuus	Ha412HOChr01	neg1
ANN1111	-0.024069001965085927	-0.035488185068922956	0	annuus	Ha412HOChr01	neg1
ANN1112	-0.022894866489790094	-0.01651939641182293	0	annuus	Ha412HOChr01	neg1
ANN1113	-0.024282303728574935	-0.016387792049675932	0	annuus	Ha412HOChr01	neg1
ANN1114	-0.02367805147947505	-0.025200752124585377	0	annuus	Ha412HOChr01	neg1
ANN1115	-0.020991098474810285	0.008168792444401145	0	annuus	Ha412HOChr01	neg1
ANN1116	-0.023412652530196483	-0.03452866730753741	0	annuus	Ha412HOChr01	neg1
ANN1117	-0.022603653057981017	-0.04077374019341789	0	annuus	Ha412HOChr01	neg1
ANN1118	-0.02446578818156913	-0.03744709516911732	0	annuus	Ha412HOChr01	neg1
ANN1119	-0.02391129395360189	-0.028289535736068298	0	annuus	Ha412HOChr01	neg1
ANN1120	-0.023097981383398372	-0.032800460123813664	0	annuus	Ha412HOChr01	neg1
ANN1121	-0.021134613051332282	-0.024576575207479603	0	annuus	Ha412HOChr01	neg1
ANN1122	-0.023169062279610707	-0.033461581121452415	0	annuus	Ha412HOChr01	neg1
ANN1123	0.027463211081015872	0.001181592997622309	1	annuus	Ha412HOChr01	neg1
ANN1124	-0.023540768029839336	-0.03632899289897357	0	annuus	Ha412HOChr01	neg1
ANN1125	-0.025136468269310847	-0.014167558104239112	0	annuus	Ha412HOChr01	neg1
ANN1126	-0.023951371414321264	-0.029097752080447677	0	annuus	Ha412HOChr01	neg1
ANN1127	-0.024357617082948108	-0.0473089976092164	0	annuus	Ha412HOChr01	neg1
ANN1128	-0.022276386790742925	-0.05835986603788628	0	annuus	Ha412HOChr01	neg1
ANN1129	-0.023764539202849183	-0.033762221886210614	0	annuus	Ha412HOChr01	neg1
ANN1130	-0.02145981318104321	-0.0316114116216224	0	annuus	Ha412HOChr01	neg1
ANN1131	-0.02413687216875715	-0.027935263462551516	0	annuus	Ha412HOChr01	neg1
ANN1132	-0.025784490014283224	-0.044678433876757725	0	annuus	Ha412HOChr01	neg1
ANN1133	-0.025662626821502624	-0.03757666643039045	0	annuus	Ha412HOChr01	neg1
ANN1134	-0.02302883170748526	-0.012981419957913288	0	annuus	Ha412HOChr01	neg1
ANN1135	-0.024172352378102026	-0.02625434184616433	0	annuus	Ha412HOChr01	neg1
ANN1136	-0.02025090212277626	-0.05733802681134332	0	annuus	Ha412HOChr01	neg1
ANN1137	-0.025526574956979152	-0.030981594268038804	0	annuus	Ha412HOChr01	neg1
ANN1138	-0.02418009817468275	-0.029418846041320636	0	annuus	Ha412HOChr01	neg1
ANN1139	-0.024419972863111095	-0.031762498216562	0	annuus	Ha412HOChr01	neg1
ANN1140	-0.020908625832148822	-0.02303550322940768	0	annuus	Ha412HOChr01	neg1
ANN1141	-0.021923475517309603	-0.02666978554768044	0	annuus	Ha412HOChr01	neg1
ANN1142	-0.019142856184931493	-0.03635993972395277	0	annuus	Ha412HOChr01	neg1
ANN1143	-0.022785087985734913	-0.019496306227948478	0	annuus	Ha412HOChr01	neg1
ANN1144	-0.023027773786224386	-0.02019403338062871	0	annuus	Ha412HOChr01	neg1
ANN1145	-0.023719637537607394	-0.019993551319513112	0	annuus	Ha412HOChr01	neg1
ANN1146	-0.02116077614695517	-0.026645534258477738	0	annuus	Ha412HOChr01	neg1
ANN1147	-0.022458973223788585	-0.031099990199329897	0	annuus	Ha412HOChr01	neg1
ANN1148	-0.020567996368742958	-0.02886827908789671	0	annuus	Ha412HOChr01	neg1
ANN1149	-0.02053505174579937	-0.04222398699121352	0	annuus	Ha412HOChr01	neg1
ANN1150	-0.021829766927936093	-0.03525981158735424	0	annuus	Ha412HOChr01	neg1
ANN1151	-0.022816057581593753	-0.024354088451592815	0	annuus	Ha412HOChr01	neg1
ANN1152	-0.025442098801141223	-0.035642353142494726	0	annuus	Ha412HOChr01	neg1
ANN1153	-0.024742476131311537	-0.026084015855150702	0	annuus	Ha412HOChr01	neg1
ANN1154	-0.0253341068007528	-0.03701907844533464	0	annuus	Ha412HOChr01	neg1
ANN1155	-0.02393647652789959	-0.02562999004009891	0	annuus	Ha412HOChr01	neg1
ANN1156	-0.022737247020848603	-0.022932581968862643	0	annuus	Ha412HOChr01	neg1
ANN1157	-0.023155443451031113	-0.030253350361847436	0	annuus	Ha412HOChr01	neg1
ANN1158	-0.02494485269328147	-0.027963199852202515	0	annuus	Ha412HOChr01	neg1
ANN1159	-0.021633167882760714	-0.02339227809957867	0	annuus	Ha412HOChr01	neg1
ANN1160	-0.023833804545084276	-0.02780836267867138	0	annuus	Ha412HOChr01	neg1
ANN1161	-0.02501881683852369	-0.03902286734870472	0	annuus	Ha412HOChr01	neg1
ANN1162	-0.02547238900681088	-0.026292452195361967	0	annuus	Ha412HOChr01	neg1
ANN1163	-0.02143049574185629	-0.040958069820304165	0	annuus	Ha412HOChr01	neg1
ANN1164	-0.02263343917955272	-0.03560304802251854	0	annuus	Ha412HOChr01	neg1
ANN1165	-0.02599511719643334	-0.03941581808857161	0	annuus	Ha412HOChr01	neg1
ANN1166	-0.02424147398635775	-0.042507361598646036	0	annuus	Ha412HOChr01	neg1
ANN1167	-0.023720801218508017	-0.0159737355827532	0	annuus	Ha412HOChr01	neg1
ANN1168	-0.019892338120148314	-0.048576194381411905	0	annuus	Ha412HOChr01	neg1
ANN1169	-0.025068053521725635	-0.030997800234568666	0	annuus	Ha412HOChr01	neg1
ANN1170	-0.021445265229723627	-0.04948306920336348	0	annuus	Ha412HOChr01	neg1
ANN1171	0.03341788404229877	-0.009104936907452853	1	annuus	Ha412HOChr01	neg1
ANN1172	-0.020077741824083672	-1.707337762218361e-4	0	annuus	Ha412HOChr01	neg1
ANN1173	0.029216098146572167	-0.02244732280343746	1	annuus	Ha412HOChr01	neg1
ANN1174	0.027149339379669884	-0.013527962183692616	1	annuus	Ha412HOChr01	neg1
ANN1175	-0.01910050038205651	-0.04882776941353252	0	annuus	Ha412HOChr01	neg1
ANN1176	-0.02240117894108277	-0.03218676340934948	0	annuus	Ha412HOChr01	neg1
ANN1177	-0.022364217814245548	-0.03479577225847791	0	annuus	Ha412HOChr01	neg1
ANN1178	0.03576051655060681	-0.04648203242249451	1	annuus	Ha412HOChr01	neg1
ANN1179	-0.02344919728056675	-0.019319955612716596	0	annuus	Ha412HOChr01	neg1
ANN1180	0.08654371256696486	-0.005066409825326891	2	annuus	Ha412HOChr01	neg1
ANN1181	0.08938351488605248	-0.011327317273135056	2	annuus	Ha412HOChr01	neg1
ANN1182	0.026664220491884636	-0.037675608475085214	1	annuus	Ha412HOChr01	neg1
ANN1183	0.02716603673151069	-0.04664005979434694	1	annuus	Ha412HOChr01	neg1
ANN1184	0.02901479982987283	-0.023064349932207046	1	annuus	Ha412HOChr01	neg1
ANN1185	0.034615550332559024	-0.030215165378659085	1	annuus	Ha412HOChr01	neg1
ANN1186	0.021917468702283217	-0.03624131031296936	1	annuus	Ha412HOChr01	neg1
ANN1187	0.03586186507684967	-0.029872562652657926	1	annuus	Ha412HOChr01	neg1
ANN1188	-0.021195798016443397	-0.041971883163502983	0	annuus	Ha412HOChr01	neg1
ANN1189	-0.020257755503821716	-0.02621329351965361	0	annuus	Ha412HOChr01	neg1
ANN1190	-0.021673513212793007	-0.03069566888926703	0	annuus	Ha412HOChr01	neg1
ANN1191	0.02981947071521912	-0.03609232712000057	1	annuus	Ha412HOChr01	neg1
ANN1192	-0.021626176126259153	-0.02442101952579724	0	annuus	Ha412HOChr01	neg1
ANN1193	0.08409886725228996	-0.008213534057226095	2	annuus	Ha412HOChr01	neg1
ANN1194	0.019996611222481236	-0.021545930648492886	1	annuus	Ha412HOChr01	neg1
ANN1195	0.08846584345233782	0.00288089100215139	2	annuus	Ha412HOChr01	neg1
ANN1196	0.08917685654462648	-0.011622670512602795	2	annuus	Ha412HOChr01	neg1
ANN1197	-0.021487844038051707	-0.011905613354608546	0	annuus	Ha412HOChr01	neg1
ANN1198	0.0862270887254877	-0.0022965999747322496	2	annuus	Ha412HOChr01	neg1
ANN1199	0.025549183397969712	-0.01016095245207825	1	annuus	Ha412HOChr01	neg1
ANN1200	0.023737172201809497	-0.010889773619349199	1	annuus	Ha412HOChr01	neg1
ANN1201	-0.021370064896675447	-0.024748091691297297	0	annuus	Ha412HOChr01	neg1
ANN1202	-0.020025742124615813	-0.04343295199574557	0	annuus	Ha412HOChr01	neg1
ANN1203	-0.02061607619686163	-0.019269166972303665	0	annuus	Ha412HOChr01	neg1
ANN1204	0.09154064986638892	-0.007191037549719708	2	annuus	Ha412HOChr01	neg1
ANN1205	0.02970497899201077	0.005309869276948013	1	annuus	Ha412HOChr01	neg1
ANN1206	0.027628717293554927	-0.018412447745079198	1	annuus	Ha412HOChr01	neg1
ANN1207	0.024098114553663993	-0.010302522065719815	1	annuus	Ha412HOChr01	neg1
ANN1208	0.08549677970867317	-0.006170137166707085	2	annuus	Ha412HOChr01	neg1
ANN1209	0.02413368223128698	-0.011259719740945178	1	annuus	Ha412HOChr01	neg1
ANN1210	0.025357362329844663	-0.004451607066725807	1	annuus	Ha412HOChr01	neg1
ANN1211	-0.01910583991753413	-0.017395234326503736	0	annuus	Ha412HOChr01	neg1
ANN1212	0.027777453603060318	-0.01320230035003892	1	annuus	Ha412HOChr01	neg1
ANN1213	0.07922640551166449	0.006426162470419758	2	annuus	Ha412HOChr01	neg1
ANN1214	-0.01924460796509475	-0.014173184471486702	0	annuus	Ha412HOChr01	neg1
ANN1215	0.0258030669518588	-0.012523198564392565	1	annuus	Ha412HOChr01	neg1
ANN1216	0.0288988522129377	-0.030590218793712987	1	annuus	Ha412HOChr01	neg1
ANN1217	0.03217625097460915	-0.0025489637491256266	1	annuus	Ha412HOChr01	neg1
ANN1218	0.0904509793528695	0.012949301271774308	2	annuus	Ha412HOChr01	neg1
ANN1219	0.028098736690844006	-0.006026605491576843	1	annuus	Ha412HOChr01	neg1
ANN1220	0.08491724520156185	0.006468543050136735	2	annuus	Ha412HOChr01	neg1
ANN1221	0.08147182154334709	0.0023116783652336603	2	annuus	Ha412HOChr01	neg1
ANN1222	0.07939801475842485	0.010898424360617408	2	annuus	Ha412HOChr01	neg1
ANN1223	0.0858427244450223	0.01531324269828702	2	annuus	Ha412HOChr01	neg1
ANN1224	0.08663298619860799	0.0031802428199169987	2	annuus	Ha412HOChr01	neg1
ANN1225	0.08511948648105828	0.008125734738102703	2	annuus	Ha412HOChr01	neg1
ANN1226	0.025000100380068474	-0.0054568236410956926	1	annuus	Ha412HOChr01	neg1
ANN1227	0.07848568450116597	0.015670297843405328	2	annuus	Ha412HOChr01	neg1
ANN1228	0.08657359403348999	0.006242381762055899	2	annuus	Ha412HOChr01	neg1
ANN1229	0.0882406275627514	0.006964392526701998	2	annuus	Ha412HOChr01	neg1
ANN1230	0.024625200940028614	0.003879360928967919	1	annuus	Ha412HOChr01	neg1
ANN1231	0.0840860889538165	0.008236072099239242	2	annuus	Ha412HOChr01	neg1
ANN1232	0.02841527606933117	-0.011399449230923397	1	annuus	Ha412HOChr01	neg1
ANN1233	0.08752177423189159	0.016807289565189527	2	annuus	Ha412HOChr01	neg1
ANN1234	0.09097080780950853	0.013968673517796359	2	annuus	Ha412HOChr01	neg1
ANN1235	0.0816700291092035	0.01117445947600123	2	annuus	Ha412HOChr01	neg1
ANN1236	0.029837184879671477	-0.013002920736179119	1	annuus	Ha412HOChr01	neg1
ANN1237	0.08124585940844825	0.014324215043397169	2	annuus	Ha412HOChr01	neg1
ANN1238	0.08441617881205316	0.011073940907018937	2	annuus	Ha412HOChr01	neg1
ANN1239	0.08516059460591899	0.013202571967967928	2	annuus	Ha412HOChr01	neg1
ANN1240	0.08848085003616256	0.007809986117660896	2	annuus	Ha412HOChr01	neg1
ANN1241	0.07687183078408388	0.021574513890075534	2	annuus	Ha412HOChr01	neg1
ANN1242	0.08086270826124976	0.020082849534556198	2	annuus	Ha412HOChr01	neg1
ANN1243	0.08972980745975118	0.021251539101964513	2	annuus	Ha412HOChr01	neg1
ANN1244	0.08916974553576963	0.022056548710369016	2	annuus	Ha412HOChr01	neg1
ANN1245	0.08354630799108867	0.016983678976400324	2	annuus	Ha412HOChr01	neg1
ANN1246	0.08579833277166073	0.013313420161199564	2	annuus	Ha412HOChr01	neg1
ANN1247	0.0797521677182157	0.017920785671793844	2	annuus	Ha412HOChr01	neg1
ANN1248	0.08372886554069375	0.022528298897063342	2	annuus	Ha412HOChr01	neg1
ANN1249	0.08181153954763491	0.021127845179946727	2	annuus	Ha412HOChr01	neg1
ANN1250	0.08314981629321519	0.022993839221855897	2	annuus	Ha412HOChr01	neg1
ANN1251	-0.024642850803016664	0.03541925464081725	0	annuus	Ha412HOChr01	neg1
ANN1252	-0.025580169965851114	0.024750846594871263	0	annuus	Ha412HOChr01	neg1
ANN1253	-0.0255289612433946	0.033887266322088126	0	annuus	Ha412HOChr01	neg1
ANN1254	-0.024589860575590015	0.055513080962987384	0	annuus	Ha412HOChr01	neg1
ANN1255	-0.023377456943285004	0.037651863977652	0	annuus	Ha412HOChr01	neg1
ANN1256	-0.024220736982235216	0.03192040968921149	0	annuus	Ha412HOChr01	neg1
ANN1257	-0.024105526118657853	0.04014842163496733	0	annuus	Ha412HOChr01	neg1
ANN1258	-0.02452885644098502	0.0699934353163494	0	annuus	Ha412HOChr01	neg1
ANN1259	-0.02366333859303553	0.04584070031520352	0	annuus	Ha412HOChr01	neg1
ANN1260	0.036484401852869885	-0.024889936609708806	1	annuus	Ha412HOChr01	neg1
ANN1261	-0.023668866062736254	0.04018318415711635	0	annuus	Ha412HOChr01	neg1
ANN1262	-0.023858095778430323	0.06161161405341685	0	annuus	Ha412HOChr01	neg1
ANN1263	0.026027982672561414	0.05400999012656543	1	annuus	Ha412HOChr01	neg1
ANN1264	-0.022745435821416332	0.04421398539704876	0	annuus	Ha412HOChr01	neg1
ANN1265	0.022877715792361475	0.017136545192086575	1	annuus	Ha412HOChr01	neg1
ANN1266	-0.020516506245141123	0.05427248587328032	0	annuus	Ha412HOChr01	neg1
ANN1267	-0.024482256241606243	0.0710773348472089	0	annuus	Ha412HOChr01	neg1
ANN1268	-0.02297800654573047	0.0744259075742838	0	annuus	Ha412HOChr01	neg1
ANN1269	-0.017101221372132557	-0.0046510123583926675	0	annuus	Ha412HOChr01	neg1
ANN1270	0.026054087151695757	0.02677146104041308	1	annuus	Ha412HOChr01	neg1
ANN1271	-0.024791079107242032	0.06747509373227725	0	annuus	Ha412HOChr01	neg1
ANN1272	0.02432407165017866	0.05004508066691628	1	annuus	Ha412HOChr01	neg1
ANN1273	-0.024137616245895714	0.06678408888451746	0	annuus	Ha412HOChr01	neg1
ANN1274	-0.025161684738133037	0.07329966633000685	0	annuus	Ha412HOChr01	neg1
ANN1275	-0.02520272488546002	0.08336487764529031	0	annuus	Ha412HOChr01	neg1
ANN1276	-0.02457314594345217	0.04700192107760095	0	annuus	Ha412HOChr01	neg1
ANN1277	0.02232834358731344	0.029308438974154253	1	annuus	Ha412HOChr01	neg1
ANN1278	0.026552485651385377	0.034673359806677975	1	annuus	Ha412HOChr01	neg1
ANN1279	-0.024611548324006294	0.060004912793793594	0	annuus	Ha412HOChr01	neg1
ANN1280	0.023756013454192024	0.028826888369733666	1	annuus	Ha412HOChr01	neg1
ANN1281	-0.023775270519781934	0.12170427277309448	0	annuus	Ha412HOChr01	neg1
ANN1282	-0.023512997621000287	0.09362528134073068	0	annuus	Ha412HOChr01	neg1
ANN1283	-0.023736847980297335	0.1136575348203693	0	annuus	Ha412HOChr01	neg1
ANN1284	-0.022760916635489292	0.10527076139313313	0	annuus	Ha412HOChr01	neg1
ANN1285	-0.02380120110879004	0.12152455762391512	0	annuus	Ha412HOChr01	neg1
ANN1286	-0.023494361445308254	0.12340811837796167	0	annuus	Ha412HOChr01	neg1
ANN1287	-0.023442915029118404	0.08977215917548068	0	annuus	Ha412HOChr01	neg1
ANN1288	-0.024291132366016377	0.0904802363031022	0	annuus	Ha412HOChr01	neg1
ANN1289	-0.01979400022730619	0.010078857139796286	0	annuus	Ha412HOChr01	neg1
ANN1290	-0.023123382372306375	0.0597999890718828	0	annuus	Ha412HOChr01	neg1
ANN1291	-0.022849491210301505	-0.0017468133056562467	0	annuus	Ha412HOChr01	neg1
ANN1292	-0.019168463580823802	-0.03245980883251107	0	annuus	Ha412HOChr01	neg1
ANN1293	-0.022178856913313706	-0.012155929370492775	0	annuus	Ha412HOChr01	neg1
ANN1294	-0.022336721770115687	-0.010679812030795752	0	annuus	Ha412HOChr01	neg1
ANN1295	-0.022734733471785395	0.01216143282787142	0	annuus	Ha412HOChr01	neg1
ANN1296	-0.022983530853698617	0.015452331103346248	0	annuus	Ha412HOChr01	neg1
ANN1297	-0.02081398074084105	-0.01851339832713906	0	annuus	Ha412HOChr01	neg1
ANN1298	-0.023222441059094982	0.0044220250009285225	0	annuus	Ha412HOChr01	neg1
ANN1299	-0.02234135844458648	0.004944053523426952	0	annuus	Ha412HOChr01	neg1
ANN1300	-0.021633930084331697	0.0020931331036475567	0	annuus	Ha412HOChr01	neg1
ANN1301	-0.02216596877486492	-0.029158357312523895	0	annuus	Ha412HOChr01	neg1
ANN1302	-0.02274675352634002	-0.02111542329230925	0	annuus	Ha412HOChr01	neg1
ANN1303	-0.022032189763760715	-0.026820728601969906	0	annuus	Ha412HOChr01	neg1
ANN1304	-0.02259846024013148	-0.0249758113865623	0	annuus	Ha412HOChr01	neg1
ANN1305	-0.022271076557098004	-0.017283131833769713	0	annuus	Ha412HOChr01	neg1
ANN1306	-0.022752988906356016	-0.0021191148466468933	0	annuus	Ha412HOChr01	neg1
ANN1307	-0.022129554768523584	-0.028105469141671762	0	annuus	Ha412HOChr01	neg1
ANN1308	-0.02099379804066171	-0.025551028341370623	0	annuus	Ha412HOChr01	neg1
ANN1309	-0.022228569901284724	-0.008287251820925663	0	annuus	Ha412HOChr01	neg1
ANN1310	-0.02229279981470962	-0.02391847700904227	0	annuus	Ha412HOChr01	neg1
ANN1311	0.03225110858844118	-0.01893039383632998	1	annuus	Ha412HOChr01	neg1
ANN1312	-0.017522013096143225	-0.030951425161572448	0	annuus	Ha412HOChr01	neg1
ANN1313	0.0263792498022689	-0.019584289025055726	1	annuus	Ha412HOChr01	neg1
ANN1314	0.02474000572581367	-0.010096350545627002	1	annuus	Ha412HOChr01	neg1
ANN1315	0.03245552680683853	-0.012606274065200491	1	annuus	Ha412HOChr01	neg1
ANN1316	0.08780375471712264	-0.002638493222040156	2	annuus	Ha412HOChr01	neg1
ANN1317	0.08763878432785463	0.0013459094595702353	2	annuus	Ha412HOChr01	neg1
ANN1318	0.027154732887678265	-0.011514770986111792	1	annuus	Ha412HOChr01	neg1
ANN1319	0.03226198039896577	-0.012475581803727879	1	annuus	Ha412HOChr01	neg1
ANN1320	0.02297984333741097	-0.004751166009149132	1	annuus	Ha412HOChr01	neg1
ANN1321	-0.019564286217683843	-0.010085439632647512	0	annuus	Ha412HOChr01	neg1
ANN1322	0.027503408344410337	-0.008327009809292154	1	annuus	Ha412HOChr01	neg1
ANN1323	0.02551656994961363	-0.006422312681778438	1	annuus	Ha412HOChr01	neg1
ANN1324	0.027321908093825596	-0.00824169625723425	1	annuus	Ha412HOChr01	neg1
ANN1325	0.023506433274235603	-0.00430308360742843	1	annuus	Ha412HOChr01	neg1
ANN1326	0.023422021067091736	1.3776792916442553e-4	1	annuus	Ha412HOChr01	neg1
ANN1327	0.02515317848374887	0.032060984282010485	1	annuus	Ha412HOChr01	neg1
ANN1328	0.030773364060135054	0.01572554145131061	1	annuus	Ha412HOChr01	neg1
ANN1329	0.026707221755959316	4.5713033598113184e-4	1	annuus	Ha412HOChr01	neg1
ANN1330	0.028765362748761673	-0.0020446848819811164	1	annuus	Ha412HOChr01	neg1
ANN1331	0.08888491034088265	0.016486111890481176	2	annuus	Ha412HOChr01	neg1
ANN1332	0.027881977421457767	0.002042539282900549	1	annuus	Ha412HOChr01	neg1
ANN1333	-0.01686406838111832	-0.012157446153011398	0	annuus	Ha412HOChr01	neg1
ANN1334	0.02766069624035504	0.012731456922084551	1	annuus	Ha412HOChr01	neg1
ANN1335	0.0835151550043191	0.010043172771270654	2	annuus	Ha412HOChr01	neg1
ANN1336	0.08212768695278615	0.014247112849905964	2	annuus	Ha412HOChr01	neg1
ANN1337	0.035049409426465006	0.011876761924326986	1	annuus	Ha412HOChr01	neg1
ANN1338	0.03904172309007557	0.008783706515262325	1	annuus	Ha412HOChr01	neg1
ANN1339	0.07887361592352493	0.016591726203615948	2	annuus	Ha412HOChr01	neg1
ANN1340	0.08151533496948517	0.006674675114127664	2	annuus	Ha412HOChr01	neg1
ANN1341	0.08258577227255666	0.010956424352831264	2	annuus	Ha412HOChr01	neg1
ANN1342	0.014675681752418828	0.0022691542460733316	1	annuus	Ha412HOChr01	neg1
ANN1343	0.0292834965865234	-0.022449309737971965	1	annuus	Ha412HOChr01	neg1
ANN1344	0.06920901284225228	0.007362428012980461	2	annuus	Ha412HOChr01	neg1
ANN1345	0.06766448252979557	0.010033190347174838	2	annuus	Ha412HOChr01	neg1
ANN1346	0.027926693207703766	-0.019485749672114375	1	annuus	Ha412HOChr01	neg1
ANN1347	0.06504601489798129	0.008866630461981898	2	annuus	Ha412HOChr01	neg1
ANN1348	0.07943004609942914	0.008188155866879408	2	annuus	Ha412HOChr01	neg1
ANN1349	0.08391369609794463	0.015487330988279181	2	annuus	Ha412HOChr01	neg1
ANN1350	0.07932597703041185	0.01557113822008983	2	annuus	Ha412HOChr01	neg1
ANN1351	0.07723307850233951	0.00722460748754877	2	annuus	Ha412HOChr01	neg1
ANN1352	0.08073806689695998	0.0059996371832749425	2	annuus	Ha412HOChr01	neg1
ANN1353	0.08703510246193516	0.011305911599861974	2	annuus	Ha412HOChr01	neg1
ANN1354	0.08284129655813474	0.018082355776811092	2	annuus	Ha412HOChr01	neg1
ANN1355	0.08288228314790479	0.00901048930500353	2	annuus	Ha412HOChr01	neg1
ANN1356	0.08281987950768319	0.007126953020567966	2	annuus	Ha412HOChr01	neg1
ANN1357	0.08601753627917776	0.015801768547316814	2	annuus	Ha412HOChr01	neg1
ANN1358	0.07974380809357708	0.016772427221832392	2	annuus	Ha412HOChr01	neg1
ANN1359	0.0781442249719325	0.013037803845807529	2	annuus	Ha412HOChr01	neg1
ANN1360	0.08216889188158168	0.009706877269868332	2	annuus	Ha412HOChr01	neg1
ANN1361	0.030606396142689975	-0.021443844477135245	1	annuus	Ha412HOChr01	neg1
ANN1362	0.0871474826254016	0.019977593253478	2	annuus	Ha412HOChr01	neg1
ANN1363	-0.01689908821902288	-0.047009879069397464	0	annuus	Ha412HOChr01	neg1
ANN1364	0.08524198721981767	0.014763612874735557	2	annuus	Ha412HOChr01	neg1
ANN1365	0.0740558631056541	0.00820505882309916	2	annuus	Ha412HOChr01	neg1
ANN1366	0.0289884125460582	-0.028062142912576363	1	annuus	Ha412HOChr01	neg1
ANN1367	0.016737705975421235	-0.024562429508401783	1	annuus	Ha412HOChr01	neg1
ANN1368	0.08414783208292918	0.01589991687268567	2	annuus	Ha412HOChr01	neg1
ANN1369	0.02371736084726432	-0.022274193299433528	1	annuus	Ha412HOChr01	neg1
ANN1370	0.07731275963591977	0.009933104845245636	2	annuus	Ha412HOChr01	neg1
ANN1371	0.08230903181988991	0.018207855150540138	2	annuus	Ha412HOChr01	neg1
ANN1372	0.08755575266651283	0.010832860222800632	2	annuus	Ha412HOChr01	neg1
ANN1373	0.09228001712501892	0.01954903298317094	2	annuus	Ha412HOChr01	neg1
ANN1374	0.08848121210785129	0.011331704577410492	2	annuus	Ha412HOChr01	neg1
ANN1375	0.029145580857397355	-0.009652721531009434	1	annuus	Ha412HOChr01	neg1
ANN1376	0.08486424728480058	0.019740857218000625	2	annuus	Ha412HOChr01	neg1
ANN1377	0.0819838157344897	0.017487022561515995	2	annuus	Ha412HOChr01	neg1
ANN1378	0.08805864072460037	0.0158785110942541	2	annuus	Ha412HOChr01	neg1
ANN1379	0.0794387849665045	0.012573400645741598	2	annuus	Ha412HOChr01	neg1
ANN1380	0.08982579031914122	0.0213805231214877	2	annuus	Ha412HOChr01	neg1
ANN1381	0.03418633932988559	-0.008547264525322536	1	annuus	Ha412HOChr01	neg1
ANN1382	0.02093045904786118	0.0043236067459194675	1	annuus	Ha412HOChr01	neg1
